Date,Month,Year,Device,Channel,Campaign Type,Media Type,Region,Targeting,Cost,Clicks
4/2/14,4,2014,Mobile,Youtube,Reach,Video,Global,Reach,147.52,36
4/2/14,4,2014,Tablet,Youtube,Reach,Video,Global,Reach,53.14,10
4/3/14,4,2014,Desktop,Youtube,Reach,Video,Global,Reach,356.08,300
4/3/14,4,2014,Mobile,Youtube,Reach,Video,Global,Reach,153.14,32
4/3/14,4,2014,Tablet,Youtube,Reach,Video,Global,Reach,28.04,6
4/4/14,4,2014,Desktop,Youtube,Reach,Video,Global,Reach,368.78,296
4/4/14,4,2014,Mobile,Youtube,Reach,Video,Global,Reach,126.82,32
4/4/14,4,2014,Tablet,Youtube,Reach,Video,Global,Reach,31.34,2
4/5/14,4,2014,Desktop,Youtube,Reach,Video,Global,Reach,299.94,244
4/5/14,4,2014,Mobile,Youtube,Reach,Video,Global,Reach,172.32,46
4/5/14,4,2014,Tablet,Youtube,Reach,Video,Global,Reach,74.78,10
4/6/14,4,2014,Desktop,Youtube,Reach,Video,Global,Reach,299.16,280
4/6/14,4,2014,Mobile,Youtube,Reach,Video,Global,Reach,166.56,30
4/6/14,4,2014,Tablet,Youtube,Reach,Video,Global,Reach,51.38,4
4/7/14,4,2014,Desktop,Youtube,Reach,Video,Global,Reach,365.12,186
4/7/14,4,2014,Mobile,Youtube,Reach,Video,Global,Reach,156.62,38
4/7/14,4,2014,Tablet,Youtube,Reach,Video,Global,Reach,56.96,8
4/8/14,4,2014,Desktop,Youtube,Reach,Video,Global,Reach,335.04,102
4/8/14,4,2014,Mobile,Youtube,Reach,Video,Global,Reach,177.14,20
4/8/14,4,2014,Tablet,Youtube,Reach,Video,Global,Reach,59.64,14
4/9/14,4,2014,Desktop,Youtube,Reach,Video,Global,Reach,290.96,98
4/9/14,4,2014,Mobile,Youtube,Reach,Video,Global,Reach,208.66,20
4/9/14,4,2014,Tablet,Youtube,Reach,Video,Global,Reach,45.88,2
4/10/14,4,2014,Desktop,Youtube,Reach,Video,Global,Reach,341.68,120
4/10/14,4,2014,Mobile,Youtube,Reach,Video,Global,Reach,169,28
4/10/14,4,2014,Tablet,Youtube,Reach,Video,Global,Reach,16.72,4
4/11/14,4,2014,Desktop,Youtube,Reach,Video,Global,Reach,294.38,140
4/11/14,4,2014,Mobile,Youtube,Reach,Video,Global,Reach,195.04,36
4/11/14,4,2014,Tablet,Youtube,Reach,Video,Global,Reach,51.88,4
4/12/14,4,2014,Desktop,Youtube,Reach,Video,Global,Reach,254,178
4/12/14,4,2014,Mobile,Youtube,Reach,Video,Global,Reach,204.24,24
4/12/14,4,2014,Tablet,Youtube,Reach,Video,Global,Reach,33,6
4/13/14,4,2014,Desktop,Youtube,Reach,Video,Global,Reach,268.5,232
4/13/14,4,2014,Mobile,Youtube,Reach,Video,Global,Reach,193.4,32
4/13/14,4,2014,Tablet,Youtube,Reach,Video,Global,Reach,38.06,4
4/14/14,4,2014,Desktop,Youtube,Reach,Video,Global,Reach,267.36,170
4/14/14,4,2014,Mobile,Youtube,Reach,Video,Global,Reach,199.22,32
4/14/14,4,2014,Tablet,Youtube,Reach,Video,Global,Reach,61.16,4
4/15/14,4,2014,Desktop,Youtube,Reach,Video,Global,Reach,0,2
4/16/14,4,2014,Desktop,Youtube,Reach,Video,Global,Reach,0,2
4/24/14,4,2014,Desktop,Youtube,Reach,Video,Global,Reach,0,2
4/25/14,4,2014,Desktop,Youtube,Reach,Video,Global,Reach,0,2
4/29/14,4,2014,Mobile,Youtube,Reach,Video,Global,Reach,0,2
5/12/14,5,2014,Desktop,Youtube,Reach,Video,Global,Reach,1837.94,800
5/12/14,5,2014,Tablet,Youtube,Reach,Video,Global,Reach,304.28,8
5/13/14,5,2014,Desktop,Youtube,Reach,Video,Global,Reach,1812.1,684
5/13/14,5,2014,Tablet,Youtube,Reach,Video,Global,Reach,299.84,12
5/14/14,5,2014,Desktop,Youtube,Reach,Video,Global,Reach,1785.8,682
5/14/14,5,2014,Tablet,Youtube,Reach,Video,Global,Reach,298.62,16
5/15/14,5,2014,Desktop,Youtube,Reach,Video,Global,Reach,1737.82,602
5/15/14,5,2014,Tablet,Youtube,Reach,Video,Global,Reach,301.9,10
5/16/14,5,2014,Desktop,Youtube,Reach,Video,Global,Reach,1679.18,684
5/16/14,5,2014,Tablet,Youtube,Reach,Video,Global,Reach,298.7,16
5/17/14,5,2014,Desktop,Youtube,Reach,Video,Global,Reach,1485.6,826
5/17/14,5,2014,Tablet,Youtube,Reach,Video,Global,Reach,491.62,12
5/18/14,5,2014,Desktop,Youtube,Reach,Video,Global,Reach,1506.22,802
5/18/14,5,2014,Tablet,Youtube,Reach,Video,Global,Reach,472.68,34
5/19/14,5,2014,Desktop,Youtube,Reach,Video,Global,Reach,1778.32,684
5/19/14,5,2014,Tablet,Youtube,Reach,Video,Global,Reach,336.92,14
5/20/14,5,2014,Desktop,Youtube,Reach,Video,Global,Reach,1762.46,656
5/20/14,5,2014,Tablet,Youtube,Reach,Video,Global,Reach,321.88,14
5/21/14,5,2014,Desktop,Youtube,Reach,Video,Global,Reach,1684.38,556
5/21/14,5,2014,Tablet,Youtube,Reach,Video,Global,Reach,370.1,10
5/22/14,5,2014,Desktop,Youtube,Reach,Video,Global,Reach,1228.04,398
5/22/14,5,2014,Tablet,Youtube,Reach,Video,Global,Reach,234.4,6
5/27/14,5,2014,Desktop,Youtube,Reach,Video,Global,Reach,1750.66,964
5/27/14,5,2014,Tablet,Youtube,Reach,Video,Global,Reach,365.82,16
5/28/14,5,2014,Desktop,Youtube,Reach,Video,Global,Reach,1683.38,862
5/28/14,5,2014,Tablet,Youtube,Reach,Video,Global,Reach,384.88,30
5/29/14,5,2014,Desktop,Youtube,Reach,Video,Global,Reach,1717.26,908
5/29/14,5,2014,Tablet,Youtube,Reach,Video,Global,Reach,334.56,22
5/30/14,5,2014,Desktop,Youtube,Reach,Video,Global,Reach,1657.06,774
5/30/14,5,2014,Tablet,Youtube,Reach,Video,Global,Reach,291.46,10
5/31/14,5,2014,Desktop,Youtube,Reach,Video,Global,Reach,1350.26,846
5/31/14,5,2014,Tablet,Youtube,Reach,Video,Global,Reach,467.02,22
6/1/14,6,2014,Desktop,Youtube,Reach,Video,Global,Reach,1444.06,786
6/1/14,6,2014,Tablet,Youtube,Reach,Video,Global,Reach,584.04,30
6/2/14,6,2014,Desktop,Youtube,Reach,Video,Global,Reach,1823.2,928
6/2/14,6,2014,Tablet,Youtube,Reach,Video,Global,Reach,343.64,18
6/3/14,6,2014,Desktop,Youtube,Reach,Video,Global,Reach,1775.8,890
6/3/14,6,2014,Tablet,Youtube,Reach,Video,Global,Reach,347.02,4
6/4/14,6,2014,Desktop,Youtube,Reach,Video,Global,Reach,1737.14,796
6/4/14,6,2014,Tablet,Youtube,Reach,Video,Global,Reach,339.54,12
6/5/14,6,2014,Desktop,Youtube,Reach,Video,Global,Reach,1652.98,744
6/5/14,6,2014,Tablet,Youtube,Reach,Video,Global,Reach,219.12,26
6/6/14,6,2014,Desktop,Youtube,Reach,Video,Global,Reach,0,4
9/16/14,9,2014,Desktop,Youtube,Reach,Video,Global,Reach,909.56,332
9/16/14,9,2014,Mobile,Youtube,Reach,Video,Global,Reach,438.8,14
9/16/14,9,2014,Tablet,Youtube,Reach,Video,Global,Reach,250.46,2
9/17/14,9,2014,Desktop,Youtube,Reach,Video,Global,Reach,989.5,344
9/17/14,9,2014,Mobile,Youtube,Reach,Video,Global,Reach,368.98,28
9/18/14,9,2014,Desktop,Youtube,Reach,Video,Global,Reach,970.8,298
9/18/14,9,2014,Mobile,Youtube,Reach,Video,Global,Reach,391.58,34
9/18/14,9,2014,Tablet,Youtube,Reach,Video,Global,Reach,165.12,6
9/19/14,9,2014,Desktop,Youtube,Reach,Video,Global,Reach,849.92,244
9/19/14,9,2014,Mobile,Youtube,Reach,Video,Global,Reach,500.7,36
9/20/14,9,2014,Desktop,Youtube,Reach,Video,Global,Reach,805.32,368
9/20/14,9,2014,Mobile,Youtube,Reach,Video,Global,Reach,450.62,52
9/20/14,9,2014,Tablet,Youtube,Reach,Video,Global,Reach,258.42,2
9/21/14,9,2014,Desktop,Youtube,Reach,Video,Global,Reach,897.46,366
9/21/14,9,2014,Mobile,Youtube,Reach,Video,Global,Reach,405.8,34
9/21/14,9,2014,Tablet,Youtube,Reach,Video,Global,Reach,210.04,2
9/22/14,9,2014,Desktop,Youtube,Reach,Video,Global,Reach,974.02,218
9/22/14,9,2014,Mobile,Youtube,Reach,Video,Global,Reach,413.52,32
9/22/14,9,2014,Tablet,Youtube,Reach,Video,Global,Reach,172.14,2
9/23/14,9,2014,Desktop,Youtube,Reach,Video,Global,Reach,947.72,340
9/23/14,9,2014,Mobile,Youtube,Reach,Video,Global,Reach,455.8,22
9/23/14,9,2014,Tablet,Youtube,Reach,Video,Global,Reach,151.16,4
9/24/14,9,2014,Desktop,Youtube,Reach,Video,Global,Reach,1006.38,240
9/24/14,9,2014,Mobile,Youtube,Reach,Video,Global,Reach,352.94,26
9/25/14,9,2014,Desktop,Youtube,Reach,Video,Global,Reach,932.22,202
9/25/14,9,2014,Mobile,Youtube,Reach,Video,Global,Reach,426.5,22
9/26/14,9,2014,Desktop,Youtube,Reach,Video,Global,Reach,929.52,252
9/26/14,9,2014,Mobile,Youtube,Reach,Video,Global,Reach,351.44,26
9/27/14,9,2014,Desktop,Youtube,Reach,Video,Global,Reach,795.92,220
9/27/14,9,2014,Mobile,Youtube,Reach,Video,Global,Reach,456.92,32
9/28/14,9,2014,Desktop,Youtube,Reach,Video,Global,Reach,775.52,276
9/28/14,9,2014,Mobile,Youtube,Reach,Video,Global,Reach,475.82,50
9/28/14,9,2014,Tablet,Youtube,Reach,Video,Global,Reach,243.04,6
9/29/14,9,2014,Desktop,Youtube,Reach,Video,Global,Reach,880.48,316
9/29/14,9,2014,Mobile,Youtube,Reach,Video,Global,Reach,421.98,36
9/30/14,9,2014,Desktop,Youtube,Reach,Video,Global,Reach,986.42,384
9/30/14,9,2014,Mobile,Youtube,Reach,Video,Global,Reach,377.36,30
9/30/14,9,2014,Tablet,Youtube,Reach,Video,Global,Reach,160.16,4
10/1/14,10,2014,Desktop,Youtube,Reach,Video,Global,Reach,980.34,352
10/1/14,10,2014,Mobile,Youtube,Reach,Video,Global,Reach,392.42,28
10/1/14,10,2014,Tablet,Youtube,Reach,Video,Global,Reach,185.18,4
3/25/15,3,2015,Desktop,Youtube,Remarketing,Video,Global,Remarketing,2777.7,434
3/26/15,3,2015,Desktop,Youtube,Remarketing,Video,Global,Remarketing,2935.9,446
3/27/15,3,2015,Desktop,Youtube,Remarketing,Video,Global,Remarketing,4306.66,1134
3/27/15,3,2015,Tablet,Youtube,Remarketing,Video,Global,Remarketing,239.16,2
3/28/15,3,2015,Desktop,Youtube,Remarketing,Video,Global,Remarketing,4792.94,2316
3/28/15,3,2015,Tablet,Youtube,Remarketing,Video,Global,Remarketing,298.98,10
3/29/15,3,2015,Desktop,Youtube,Remarketing,Video,Global,Remarketing,4796.56,2242
3/29/15,3,2015,Tablet,Youtube,Remarketing,Video,Global,Remarketing,312.96,8
3/30/15,3,2015,Desktop,Youtube,Remarketing,Video,Global,Remarketing,1783.94,626
3/30/15,3,2015,Tablet,Youtube,Remarketing,Video,Global,Remarketing,112.64,4
3/31/15,3,2015,Desktop,Youtube,Remarketing,Video,Global,Remarketing,1176,130
4/1/15,4,2015,Desktop,Youtube,Remarketing,Video,Global,Remarketing,1224.66,138
4/1/15,4,2015,Tablet,Youtube,Remarketing,Video,Global,Remarketing,63.78,2
4/2/15,4,2015,Desktop,Youtube,Remarketing,Video,Global,Remarketing,1182.64,312
4/2/15,4,2015,Tablet,Youtube,Remarketing,Video,Global,Remarketing,60.92,2
4/3/15,4,2015,Desktop,Youtube,Remarketing,Video,Global,Remarketing,1159.7,582
4/4/15,4,2015,Desktop,Youtube,Remarketing,Video,Global,Remarketing,1156.28,654
4/4/15,4,2015,Tablet,Youtube,Remarketing,Video,Global,Remarketing,56.54,2
4/5/15,4,2015,Desktop,Youtube,Remarketing,Video,Global,Remarketing,1167.42,598
4/6/15,4,2015,Desktop,Youtube,Remarketing,Video,Global,Remarketing,1242.54,514
4/6/15,4,2015,Tablet,Youtube,Remarketing,Video,Global,Remarketing,28.2,2
4/7/15,4,2015,Desktop,Youtube,Remarketing,Video,Global,Remarketing,1246.16,564
4/8/15,4,2015,Desktop,Youtube,Remarketing,Video,Global,Remarketing,914.3,352
4/9/15,4,2015,Desktop,Youtube,Remarketing,Video,Global,Remarketing,804.12,380
4/10/15,4,2015,Desktop,Youtube,Remarketing,Video,Global,Remarketing,770.08,358
4/11/15,4,2015,Desktop,Youtube,Remarketing,Video,Global,Remarketing,768.94,546
4/12/15,4,2015,Desktop,Youtube,Remarketing,Video,Global,Remarketing,758.02,514
4/13/15,4,2015,Desktop,Youtube,Remarketing,Video,Global,Remarketing,761.42,388
12/15/15,12,2015,Desktop,Youtube,Video,Video,Global,Remarketing,106.36,24
12/15/15,12,2015,Mobile,Youtube,Video,Video,Global,Remarketing,2.12,10
12/15/15,12,2015,Tablet,Youtube,Video,Video,APAC,Remarketing,0.62,2
12/15/15,12,2015,Tablet,Youtube,Video,Video,Global,Remarketing,2.98,2
12/16/15,12,2015,Desktop,Youtube,Video,Video,APAC,Remarketing,193.66,22
12/16/15,12,2015,Desktop,Youtube,Video,Video,Global,Remarketing,1257.36,246
12/16/15,12,2015,Mobile,Youtube,Video,Video,APAC,Remarketing,5.14,8
12/16/15,12,2015,Mobile,Youtube,Video,Video,Global,Remarketing,27.64,70
12/16/15,12,2015,Tablet,Youtube,Video,Video,APAC,Remarketing,6.54,4
12/16/15,12,2015,Tablet,Youtube,Video,Video,Global,Remarketing,26.46,30
12/17/15,12,2015,Desktop,Youtube,Video,Video,APAC,Remarketing,185.88,12
12/17/15,12,2015,Desktop,Youtube,Video,Video,EMEA,Remarketing,106.32,2
12/17/15,12,2015,Desktop,Youtube,Video,Video,Global,Remarketing,2381.48,676
12/17/15,12,2015,Mobile,Youtube,Video,Video,APAC,Remarketing,3.7,4
12/17/15,12,2015,Mobile,Youtube,Video,Video,Global,Remarketing,55.44,204
12/17/15,12,2015,Tablet,Youtube,Video,Video,APAC,Remarketing,3.32,2
12/17/15,12,2015,Tablet,Youtube,Video,Video,Global,Remarketing,53.34,74
12/18/15,12,2015,Desktop,Youtube,Video,Video,AMS,Remarketing,42.3,2
12/18/15,12,2015,Desktop,Youtube,Video,Video,APAC,Remarketing,362,20
12/18/15,12,2015,Desktop,Youtube,Video,Video,Global,Remarketing,2731.6,436
12/18/15,12,2015,Mobile,Youtube,Video,Video,AMS,Remarketing,2.58,2
12/18/15,12,2015,Mobile,Youtube,Video,Video,APAC,Remarketing,9.08,14
12/18/15,12,2015,Mobile,Youtube,Video,Video,Global,Remarketing,41.72,196
12/18/15,12,2015,Tablet,Youtube,Video,Video,APAC,Remarketing,9.76,2
12/18/15,12,2015,Tablet,Youtube,Video,Video,Global,Remarketing,62.06,96
12/19/15,12,2015,Desktop,Youtube,Video,Video,AMS,Remarketing,95.34,4
12/19/15,12,2015,Desktop,Youtube,Video,Video,APAC,Remarketing,570.56,38
12/19/15,12,2015,Desktop,Youtube,Video,Video,EMEA,Remarketing,203.08,2
12/19/15,12,2015,Desktop,Youtube,Video,Video,Global,Remarketing,2397.34,700
12/19/15,12,2015,Mobile,Youtube,Video,Video,AMS,Remarketing,0.16,2
12/19/15,12,2015,Mobile,Youtube,Video,Video,APAC,Remarketing,10.9,22
12/19/15,12,2015,Mobile,Youtube,Video,Video,EMEA,Remarketing,1.08,2
12/19/15,12,2015,Mobile,Youtube,Video,Video,Global,Remarketing,58.82,204
12/19/15,12,2015,Tablet,Youtube,Video,Video,APAC,Remarketing,33.92,12
12/19/15,12,2015,Tablet,Youtube,Video,Video,EMEA,Remarketing,33.84,2
12/19/15,12,2015,Tablet,Youtube,Video,Video,Global,Remarketing,93.86,142
12/20/15,12,2015,Desktop,Youtube,Video,Video,APAC,Remarketing,979.82,140
12/20/15,12,2015,Desktop,Youtube,Video,Video,EMEA,Remarketing,210.92,8
12/20/15,12,2015,Desktop,Youtube,Video,Video,Global,Remarketing,6689.16,1368
12/20/15,12,2015,Mobile,Youtube,Video,Video,APAC,Remarketing,18.92,26
12/20/15,12,2015,Mobile,Youtube,Video,Video,Global,Remarketing,113.64,450
12/20/15,12,2015,Tablet,Youtube,Video,Video,AMS,Remarketing,51.58,6
12/20/15,12,2015,Tablet,Youtube,Video,Video,APAC,Remarketing,19.74,6
12/20/15,12,2015,Tablet,Youtube,Video,Video,Global,Remarketing,161.98,198
12/21/15,12,2015,Desktop,Youtube,Video,Video,AMS,Remarketing,312.1,6
12/21/15,12,2015,Desktop,Youtube,Video,Video,APAC,Remarketing,1207.64,174
12/21/15,12,2015,Desktop,Youtube,Video,Video,EMEA,Remarketing,315.2,4
12/21/15,12,2015,Desktop,Youtube,Video,Video,Global,Remarketing,9474.58,1858
12/21/15,12,2015,Mobile,Youtube,Video,Video,APAC,Remarketing,22.02,24
12/21/15,12,2015,Mobile,Youtube,Video,Video,Global,Remarketing,134.28,526
12/21/15,12,2015,Tablet,Youtube,Video,Video,AMS,Remarketing,31.94,2
12/21/15,12,2015,Tablet,Youtube,Video,Video,APAC,Remarketing,21.82,14
12/21/15,12,2015,Tablet,Youtube,Video,Video,EMEA,Remarketing,26.12,2
12/21/15,12,2015,Tablet,Youtube,Video,Video,Global,Remarketing,186.7,232
12/22/15,12,2015,Desktop,Youtube,Video,Video,AMS,Remarketing,348.22,8
12/22/15,12,2015,Desktop,Youtube,Video,Video,APAC,Remarketing,1198.9,184
12/22/15,12,2015,Desktop,Youtube,Video,Video,EMEA,Remarketing,291.46,10
12/22/15,12,2015,Desktop,Youtube,Video,Video,Global,Remarketing,8844.76,1518
12/22/15,12,2015,Mobile,Youtube,Video,Video,APAC,Remarketing,21.24,8
12/22/15,12,2015,Mobile,Youtube,Video,Video,EMEA,Remarketing,2.16,2
12/22/15,12,2015,Mobile,Youtube,Video,Video,Global,Remarketing,125.04,462
12/22/15,12,2015,Tablet,Youtube,Video,Video,AMS,Remarketing,26.42,2
12/22/15,12,2015,Tablet,Youtube,Video,Video,APAC,Remarketing,30.92,26
12/22/15,12,2015,Tablet,Youtube,Video,Video,EMEA,Remarketing,29.74,2
12/22/15,12,2015,Tablet,Youtube,Video,Video,Global,Remarketing,187.62,260
12/23/15,12,2015,Desktop,Youtube,Video,Video,AMS,Remarketing,251.16,4
12/23/15,12,2015,Desktop,Youtube,Video,Video,APAC,Remarketing,1119,166
12/23/15,12,2015,Desktop,Youtube,Video,Video,EMEA,Remarketing,278.6,4
12/23/15,12,2015,Desktop,Youtube,Video,Video,Global,Remarketing,8606.66,1560
12/23/15,12,2015,Mobile,Youtube,Video,Video,AMS,Remarketing,4.56,2
12/23/15,12,2015,Mobile,Youtube,Video,Video,APAC,Remarketing,20.16,28
12/23/15,12,2015,Mobile,Youtube,Video,Video,Global,Remarketing,125.72,480
12/23/15,12,2015,Tablet,Youtube,Video,Video,AMS,Remarketing,7.04,6
12/23/15,12,2015,Tablet,Youtube,Video,Video,APAC,Remarketing,36.52,30
12/23/15,12,2015,Tablet,Youtube,Video,Video,EMEA,Remarketing,31.02,4
12/23/15,12,2015,Tablet,Youtube,Video,Video,Global,Remarketing,189.12,220
12/24/15,12,2015,Desktop,Youtube,Video,Video,AMS,Remarketing,41.32,2
12/24/15,12,2015,Desktop,Youtube,Video,Video,APAC,Remarketing,714.68,144
12/24/15,12,2015,Desktop,Youtube,Video,Video,EMEA,Remarketing,135.42,4
12/24/15,12,2015,Desktop,Youtube,Video,Video,Global,Remarketing,4060.08,806
12/24/15,12,2015,Mobile,Youtube,Video,Video,APAC,Remarketing,10.38,18
12/24/15,12,2015,Mobile,Youtube,Video,Video,Global,Remarketing,70.62,314
12/24/15,12,2015,Tablet,Youtube,Video,Video,APAC,Remarketing,14.08,8
12/24/15,12,2015,Tablet,Youtube,Video,Video,Global,Remarketing,116.22,162
12/25/15,12,2015,Desktop,Youtube,Video,Video,AMS,Remarketing,79.42,2
12/25/15,12,2015,Desktop,Youtube,Video,Video,APAC,Remarketing,130.2,24
12/25/15,12,2015,Desktop,Youtube,Video,Video,EMEA,Remarketing,40.28,2
12/25/15,12,2015,Desktop,Youtube,Video,Video,Global,Remarketing,636.36,120
12/25/15,12,2015,Mobile,Youtube,Video,Video,AMS,Remarketing,3.6,2
12/25/15,12,2015,Mobile,Youtube,Video,Video,APAC,Remarketing,7.84,10
12/25/15,12,2015,Mobile,Youtube,Video,Video,EMEA,Remarketing,0.54,2
12/25/15,12,2015,Mobile,Youtube,Video,Video,Global,Remarketing,40.26,276
12/25/15,12,2015,Tablet,Youtube,Video,Video,APAC,Remarketing,6.34,6
12/25/15,12,2015,Tablet,Youtube,Video,Video,Global,Remarketing,38.34,160
12/26/15,12,2015,Desktop,Youtube,Video,Video,APAC,Remarketing,44.56,4
12/26/15,12,2015,Desktop,Youtube,Video,Video,EMEA,Remarketing,27.76,2
12/26/15,12,2015,Desktop,Youtube,Video,Video,Global,Remarketing,442.66,60
12/26/15,12,2015,Mobile,Youtube,Video,Video,APAC,Remarketing,6.06,14
12/26/15,12,2015,Mobile,Youtube,Video,Video,Global,Remarketing,33.12,216
12/26/15,12,2015,Tablet,Youtube,Video,Video,AMS,Remarketing,1.16,2
12/26/15,12,2015,Tablet,Youtube,Video,Video,APAC,Remarketing,5.02,6
12/26/15,12,2015,Tablet,Youtube,Video,Video,Global,Remarketing,26.48,118
12/27/15,12,2015,Desktop,Youtube,Video,Video,AMS,Remarketing,81.8,2
12/27/15,12,2015,Desktop,Youtube,Video,Video,APAC,Remarketing,45.8,2
12/27/15,12,2015,Desktop,Youtube,Video,Video,Global,Remarketing,304.06,40
12/27/15,12,2015,Mobile,Youtube,Video,Video,APAC,Remarketing,4,26
12/27/15,12,2015,Mobile,Youtube,Video,Video,EMEA,Remarketing,0.82,2
12/27/15,12,2015,Mobile,Youtube,Video,Video,Global,Remarketing,26.94,162
12/27/15,12,2015,Tablet,Youtube,Video,Video,APAC,Remarketing,4.26,12
12/27/15,12,2015,Tablet,Youtube,Video,Video,EMEA,Remarketing,4.58,6
12/27/15,12,2015,Tablet,Youtube,Video,Video,Global,Remarketing,21.28,78
12/28/15,12,2015,Desktop,Youtube,Video,Video,Global,Remarketing,347.7,40
12/28/15,12,2015,Mobile,Youtube,Video,Video,AMS,Remarketing,2.62,6
12/28/15,12,2015,Mobile,Youtube,Video,Video,APAC,Remarketing,5.12,10
12/28/15,12,2015,Mobile,Youtube,Video,Video,EMEA,Remarketing,0.26,2
12/28/15,12,2015,Mobile,Youtube,Video,Video,Global,Remarketing,17.18,140
12/28/15,12,2015,Tablet,Youtube,Video,Video,APAC,Remarketing,1.94,8
12/28/15,12,2015,Tablet,Youtube,Video,Video,EMEA,Remarketing,5.9,2
12/28/15,12,2015,Tablet,Youtube,Video,Video,Global,Remarketing,12.34,56
12/29/15,12,2015,Desktop,Youtube,Video,Video,AMS,Remarketing,126.62,2
12/29/15,12,2015,Desktop,Youtube,Video,Video,APAC,Remarketing,32.34,6
12/29/15,12,2015,Desktop,Youtube,Video,Video,EMEA,Remarketing,38.1,4
12/29/15,12,2015,Mobile,Youtube,Video,Video,APAC,Remarketing,5.36,8
12/29/15,12,2015,Tablet,Youtube,Video,Video,AMS,Remarketing,16.56,6
12/29/15,12,2015,Tablet,Youtube,Video,Video,APAC,Remarketing,2.38,4
12/30/15,12,2015,Desktop,Youtube,Video,Video,AMS,Remarketing,74.74,2
12/30/15,12,2015,Desktop,Youtube,Video,Video,APAC,Remarketing,30.18,2
12/30/15,12,2015,Mobile,Youtube,Video,Video,APAC,Remarketing,5.34,8
12/30/15,12,2015,Tablet,Youtube,Video,Video,AMS,Remarketing,7.56,2
12/30/15,12,2015,Tablet,Youtube,Video,Video,APAC,Remarketing,2.32,4
12/31/15,12,2015,Desktop,Youtube,Video,Video,APAC,Remarketing,19.52,2
12/31/15,12,2015,Desktop,Youtube,Video,Video,Global,Remarketing,460.12,136
12/31/15,12,2015,Mobile,Youtube,Video,Video,AMS,Remarketing,3.46,12
12/31/15,12,2015,Mobile,Youtube,Video,Video,Global,Remarketing,20.82,160
12/31/15,12,2015,Tablet,Youtube,Video,Video,AMS,Remarketing,18.9,2
12/31/15,12,2015,Tablet,Youtube,Video,Video,APAC,Remarketing,1.1,2
12/31/15,12,2015,Tablet,Youtube,Video,Video,EMEA,Remarketing,7.16,4
12/31/15,12,2015,Tablet,Youtube,Video,Video,Global,Remarketing,16.08,72
1/1/16,1,2016,Desktop,Youtube,Video,Video,Global,Remarketing,10.52,6
1/1/16,1,2016,Mobile,Youtube,Video,Video,Global,Remarketing,0.44,2
1/1/16,1,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,0.16,2
1/1/16,1,2016,Tablet,Youtube,Video,Video,Global,Remarketing,0.54,6
2/11/16,2,2016,Desktop,Youtube,Video,Video,Global,Remarketing,0,2
3/7/16,3,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,45.3,16
3/7/16,3,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,1.64,2
3/8/16,3,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,72.24,14
3/8/16,3,2016,Mobile,Youtube,Video,Video,APAC,Remarketing,1.02,4
3/8/16,3,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,3.06,12
3/9/16,3,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,81.22,10
3/9/16,3,2016,Mobile,Youtube,Video,Video,APAC,Remarketing,2.92,4
3/9/16,3,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,5.42,18
3/10/16,3,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,60.82,10
3/10/16,3,2016,Mobile,Youtube,Video,Video,APAC,Remarketing,3.12,2
3/10/16,3,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,5.74,20
3/11/16,3,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,28.82,8
3/11/16,3,2016,Mobile,Youtube,Video,Video,APAC,Remarketing,0.92,6
3/11/16,3,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,4.3,20
3/11/16,3,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,2.7,2
3/12/16,3,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,6.36,2
3/12/16,3,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,7.06,2
3/12/16,3,2016,Mobile,Youtube,Video,Video,APAC,Remarketing,0.3,2
3/12/16,3,2016,Mobile,Youtube,Video,Video,EMEA,Remarketing,0.96,2
3/12/16,3,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,2.02,2
3/13/16,3,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,5.72,2
3/13/16,3,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,9.76,2
3/13/16,3,2016,Mobile,Youtube,Video,Video,APAC,Remarketing,0.32,2
3/13/16,3,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,0.54,2
3/13/16,3,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,0.62,8
3/13/16,3,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,1.74,6
3/14/16,3,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,8.04,6
3/14/16,3,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,6.52,2
3/14/16,3,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,0.68,4
3/14/16,3,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,0.28,4
